,rec1,rec2,rec3,rec4,rec5
11023,8665,5370,6268,3193,8663
11024,13509,11335,4439,6757,5020
11025,1833,10419,8107,10951,6821
11026,3908,10222,16307,11338,7560
11027,14597,3895,8889,10712,14485
11028,1951,4305,16019,16487,10234
11029,7129,3763,16321,14973,9673
11030,10114,15506,1611,17667,15067
11031,16204,709,6386,3138,7989
11032,13509,10277,6268,5036,14514
11033,6386,11333,15674,5242,9673
11034,15068,11583,17217,9823,11147
11035,16220,9167,2016,11991,4610
11036,15799,16138,9615,8892,15638
11037,7067,17166,11037,10761,15372
11038,3134,3573,8937,8951,14860
11039,6386,3138,13955,10377,9673
11040,5370,7021,5282,4309,11042
11041,8665,5282,9204,10273,15979
11042,5344,5370,6268,5282,14514
11043,13509,1138,6268,5020,2739
11044,12575,13614,16789,13135,8058
11045,9881,10769,14926,6754,4130
11046,16234,3964,14449,16385,16328
11047,16857,573,2771,2101,13593
11048,6135,11096,11333,12490,17110
11049,628,608,5212,5800,466
11050,6886,6386,3138,900,7501
11051,16254,6480,12580,4419,14371
11052,4475,13736,16350,15526,1871
11053,4475,16673,11804,5027,16611
11054,4475,5027,7514,10058,15526
11055,6386,6886,3138,7501,562
11056,6386,15100,3138,900,10377
11057,16468,6886,6386,14487,8930
11058,12795,5404,7152,354,15632
11059,12795,16695,629,3763,393
11060,13509,16324,6268,14514,3520
11061,17273,4475,7516,7397,7557
11062,9377,16264,1745,6280,3722
11063,4699,15799,8892,5310,6888
11064,1745,11387,4391,16269,15506
11065,8925,8929,14514,8928,5020
11066,4943,14941,16765,3904,2352
11067,6386,3138,12490,12694,9673
11068,12795,9579,3763,9049,354
11069,3890,12456,12996,11713,2219
11070,13963,6386,3138,8126,148
11071,2368,7119,7111,7371,16811
11072,6632,11316,1719,12993,2052
11073,1833,7664,10185,9899,959
11074,5481,10769,9328,7501,4279
11075,6386,3138,15053,10377,9673
11076,6386,3138,2022,16706,10377
11077,7147,10769,11298,4279,2220
11078,5027,3763,14615,148,5381
11079,4892,6700,5988,3358,4900
11080,5253,13193,12273,15190,10566
11081,16695,16830,7397,5327,3278
11082,232,13193,7564,15190,6074
11083,3763,148,17163,1127,2180
11084,5404,779,15053,13807,16321
11085,5404,779,13807,15632,12079
11086,4935,12698,15785,9898,2643
11087,12575,16789,8058,13135,1951
11088,8145,1611,2040,5606,11387
11089,839,4254,2435,3809,14136
11090,8333,18,9586,13570,5515
11091,7147,15100,12993,4279,14371
11092,12575,14442,13665,8058,2939
11093,13509,6951,6268,14514,2336
11094,13509,2208,10430,7620,6268
11095,13509,6268,14514,5020,2354
11096,6135,2036,11333,12490,12694
11097,1951,15455,6538,4305,3660
11098,6386,17342,3138,17377,4428
11099,9069,6386,3138,12435,16859
11100,10222,10977,11432,3385,11338
11101,12821,11889,3899,17012,3721
11102,2851,13807,10895,8126,996
11103,10039,14721,9213,8522,5571
11104,16254,7067,10250,4279,16792
11105,13509,6268,14514,5020,11342
11106,16525,3766,6305,8388,14548
11107,11309,13881,7976,8696,8386
11108,4430,3763,8381,9095,10377
11109,5404,15123,3763,3278,148
11110,6386,3138,13955,10377,9673
11111,9193,16853,7327,8398,2253
11112,11333,12983,10377,12694,5381
11113,15734,12573,14055,4847,2236
11114,16092,3193,12639,14485,4428
11115,13509,16483,2829,6268,14514
11116,13509,12538,6268,14514,5020
11117,15506,1611,17667,7017,4376
11118,8892,9615,16138,9377,15799
11119,1753,13453,7976,17103,12018
11120,10769,15372,14006,15797,16920
11121,8892,9615,15799,16138,15638
11122,16695,3763,148,1546,5381
11123,1951,8892,12941,4428,12686
11124,13881,11269,8696,3684,15678
11125,1951,4305,16019,16487,10234
11126,4428,12848,12686,11342,16693
11127,13509,2712,13433,6268,8089
11128,4506,4509,7346,11620,11633
11129,12575,13135,13614,2939,306
11130,1951,4373,11678,15102,5854
11131,16658,13329,3876,7676,6553
11132,10011,16092,16385,7162,13417
11133,6386,3138,10377,17457,9673
11134,17342,17377,3809,1138,354
11135,5481,16074,9328,3809,7501
11136,8967,7147,15876,4279,9920
11137,6277,5976,11201,8344,1838
11138,16857,2771,2101,13593,2220
11139,5027,9333,13248,5858,1877
11140,11884,15100,2199,14251,17288
11141,8077,14413,16635,10252,9930
11142,6386,3138,184,1843,10377
11143,13145,7147,10769,15372,10250
11144,8419,4428,13551,2966,11342
11145,15799,9615,16138,8892,9986
11146,9167,16220,9193,2016,16259
11147,4373,1951,15102,46,5854
11148,1951,12575,2939,4305,6754
11149,17259,16031,3181,4239,6445
11150,5481,9328,7501,10538,6590
11151,6386,13963,14973,16321,12109
11152,13892,16784,4825,15697,10555
11153,14716,4521,9146,15442,9890
11154,3767,7152,16830,7397,15808
11155,11096,6135,11333,12490,17219
11156,1951,12575,4305,16019,5889
11157,10349,2829,16324,16483,7452
11158,10419,2208,12647,10430,5370
11159,6386,3138,13955,7675,10377
11160,8892,16138,7049,4428,12686
11161,16963,15724,13577,14721,9213
11162,15962,17259,12408,11550,17130
11163,7067,17166,11037,10761,15372
11164,2851,1487,11790,4428,16665
11165,17633,555,960,6,317
11166,10445,11733,7021,4428,12686
11167,9881,14006,10250,15053,15797
11168,1951,1765,8419,4428,12686
11169,15888,16092,8173,16385,8285
11170,7147,10769,13955,9341,4669
11171,1011,7621,3145,5370,1048
11172,7067,16254,13145,4279,9920
11173,17103,16110,11196,11173,6559
11174,4254,3820,2435,14136,2101
11175,9458,2851,2403,12079,2778
11176,14597,16234,724,2368,16092
11177,10114,1686,6849,15067,10966
11178,10500,10026,15478,9324,2216
11179,7152,16830,7397,15808,10634
11180,9415,6112,2432,4394,6034
11181,15476,8543,952,2946,7096
11182,7147,9881,13145,11298,4279
11183,8937,9167,16220,11563,15625
11184,13509,7452,13545,6268,2828
11185,13509,6268,14514,5020,9462
11186,1191,5481,13688,900,9328
11187,13509,4564,6268,14514,5020
11188,13963,8449,8126,15797,9955
11189,9881,11298,4279,9920,5573
11190,8892,15799,8419,15857,4428
11191,13408,8696,9261,8723,6463
11192,8892,15799,13135,15638,2506
11193,16254,7067,4279,2220,7602
11194,5481,16254,10122,7067,10769
11195,9193,16853,16259,15140,10078
11196,6277,11269,5976,4943,13036
11197,4825,16784,13892,7619,11883
11198,12575,2939,8063,15090,1824
11199,7147,9881,14371,7602,16920
11200,7147,9881,13145,3081,11839
11201,6277,11269,5976,4943,13036
11202,6386,3138,7235,10377,9673
11203,13963,6386,148,14973,16321
11204,6386,3138,10377,1321,9673
11205,13295,10932,3815,4209,624
11206,4428,12686,11342,16665,9707
11207,3767,13193,6074,14624,12871
11208,9615,12262,4987,7870,4428
11209,10250,15797,16920,7602,2668
11210,7327,1611,9323,17667,1686
11211,4373,1951,15102,5854,9771
11212,11298,10250,13088,12587,7324
11213,6386,2845,3138,10809,10377
11214,15596,7147,15372,6790,4279
11215,9132,8967,16138,9147,4428
11216,7067,16254,10250,14371,7057
11217,8967,15799,1765,10920,4428
11218,8449,1611,8380,1745,15067
11219,12575,3745,9289,2939,13927
11220,13295,1781,7021,16350,2295
11221,12456,12694,15708,16944,8405
11222,14615,9362,12694,15708,16944
11223,3081,14006,10250,16920,6377
11224,16594,3193,12639,5792,11342
11225,997,1888,10648,10710,6640
11226,17633,719,555,17342,960
11227,17062,6386,3138,13384,10377
11228,5253,7564,6074,14624,14551
11229,4564,1951,15638,8289,12941
11230,7086,1753,4943,1243,17103
11231,13145,10769,11298,14006,2220
11232,17021,1781,13509,2278,7021
11233,13892,9722,2435,2052,8951
11234,16254,13145,7147,11298,7057
11235,3766,10408,12259,14548,3209
11236,16188,2851,8181,3660,6590
11237,11037,16918,11237,11387,15952
11238,11918,16220,9167,2016,4161
11239,13681,8972,16928,6452,3174
11240,9615,8892,15799,16138,17342
11241,4428,11342,12686,9707,16665
11242,4825,16784,13892,15697,7619
11243,1833,15482,7120,7577,10149
11244,5976,13453,11876,7682,13615
11245,14416,9520,1962,15357,3051
11246,1951,4373,8645,13509,15102
11247,1833,15808,7495,2851,16027
11248,13135,13614,3931,14256,10711
11249,7501,7383,6590,4428,11342
11250,5344,5370,6268,5282,9204
11251,1196,3193,12639,4428,12686
11252,17342,1196,12288,15053,3193
11253,16092,3081,1196,3193,12639
11254,11432,16092,13313,14392,2903
11255,14926,11298,6754,14371,10250
11256,5976,13615,10912,16962,9510
11257,12575,8058,16789,13135,2939
11258,9881,14006,13266,5573,13088
11259,11333,12490,15674,5242,10377
11260,13963,8032,6928,2294,8126
11261,13509,6829,6268,10249,14514
11262,13509,637,6268,3192,14514
11263,13287,6319,12694,15703,1019
11264,9660,1781,15482,5977,16385
11265,8967,9881,16008,7147,15876
11266,13509,216,11121,9852,6268
11267,14721,15095,6302,9213,8522
11268,13614,13135,17167,14256,10711
11269,6277,11269,5976,4943,13036
11270,16695,16830,7397,5327,3278
11271,10769,4279,14371,2220,15797
11272,11362,15871,13662,10648,1888
11273,6386,16853,3138,900,6662
11274,13509,2597,1138,6268,15842
11275,4373,15102,5854,14941,8176
11276,12575,2939,16092,3809,10608
11277,1833,11432,9660,16092,11333
11278,7067,16254,15372,14371,16920
11279,15506,8380,1611,17667,15929
11280,15799,10039,16175,15638,8585
11281,12575,16789,13135,13614,8058
11282,13295,13509,16350,57,5282
11283,1781,13509,13914,7021,12948
11284,13509,16324,13914,6268,14514
11285,8726,16483,8727,2829,16324
11286,14716,10605,4521,7501,3809
11287,16138,10039,15638,14721,9213
11288,7067,15372,14006,10250,14371
11289,8107,3768,10439,10951,16027
11290,11614,8107,15155,1969,3196
11291,13892,4825,16784,15697,7619
11292,13979,8380,10114,2469,17667
11293,12575,4261,8058,13135,13614
11294,13509,7621,2160,7049,6268
11295,15888,16092,3895,7119,5638
11296,9881,8471,2454,879,6480
11297,14941,213,8749,13819,17027
11298,7067,13145,16254,14006,15797
11299,16234,724,16092,9577,7501
11300,9937,15105,3464,17132,2227
11301,6386,16092,3138,11333,12490
11302,6386,1229,7938,3138,10377
11303,3660,4772,17401,12639,7021
11304,14654,12948,15842,6283,18
11305,7271,16234,16092,4022,9577
11306,12575,4261,1951,8058,2939
11307,8937,7147,2707,6300,15372
11308,1951,11121,12008,4305,11285
11309,17259,16908,17061,14513,3181
11310,15888,16092,16385,13417,3903
11311,8873,8932,201,4145,5922
11312,16254,11312,14371,9040,7602
11313,7152,2368,6886,11179,16027
11314,12795,15951,232,3763,9680
11315,13193,12273,7564,15190,14624
11316,6632,15552,4228,11316,2989
11317,17401,3660,4772,1138,15555
11318,13509,1816,8064,14514,7041
11319,6016,10222,3908,11026,11338
11320,10222,12228,11026,11338,7560
11321,13614,8058,16789,13135,14191
11322,12575,13135,8058,16789,2939
11323,6386,16092,12329,11333,12490
11324,11096,6135,11333,12490,2288
11325,16254,9881,11298,14371,4318
11326,10815,16234,14449,16385,14375
11327,7150,5716,6793,11333,12490
11328,13709,7067,7147,10769,13304
11329,15455,13317,15592,3660,16692
11330,13145,7067,10769,11298,4279
11331,17166,170,16918,11237,14796
11332,6386,9193,3138,15053,10377
11333,11096,6135,2036,12490,8665
11334,4772,14136,12639,12686,11342
11335,3964,14449,16234,16385,16328
11336,16092,14671,7012,4634,16655
11337,9615,1951,16138,4428,10201
11338,11026,10222,3908,11338,11450
11339,12575,9289,3745,17372,3
11340,4254,9881,13342,2435,14136
11341,4475,11804,7514,16673,5027
11342,16138,9615,8892,7049,1138
11343,6386,3138,10377,9673,14065
11344,13509,6268,1195,14514,5020
11345,5370,5282,5283,16026,15990
11346,13121,18,15821,13570,15779
11347,10852,6507,3516,15056,4074
11348,10114,15506,17667,1686,11387
11349,15888,16092,16385,13417,9661
11350,12441,5580,8577,4428,15117
11351,8372,16092,5932,13741,13742
11352,10852,6507,15056,16092,5801
11353,5027,11333,2032,12490,8665
11354,16254,10250,9920,15797,13088
11355,9377,5034,2851,14251,7371
11356,17105,16138,8944,4428,12686
11357,5404,779,13807,15632,16321
11358,6386,9193,3138,2022,10377
11359,2236,15734,4847,14055,12573
11360,1888,10648,6298,6640,11225
11361,4373,7504,1951,15102,5854
11362,11362,15871,13662,10648,1888
11363,1951,4305,8523,16019,16487
11364,7147,13145,11298,10250,2220
11365,13595,476,753,16092,6525
11366,9458,9377,306,2851,7119
11367,6386,13432,12490,15674,5242
11368,5481,724,11650,865,15372
11369,17342,3138,17377,10377,12686
11370,1951,2859,4867,4305,16692
11371,6386,16092,3138,11333,12490
11372,6386,9193,3138,13955,10377
11373,13509,1688,6268,14514,15526
11374,6627,13018,14251,16504,4428
11375,13036,4093,4943,13596,13095
11376,9377,10114,17667,15530,6849
11377,15888,16092,16385,11453,13417
11378,15951,16695,232,3763,3278
11379,16695,16830,7397,5327,3000
11380,4772,14136,12639,4428,11342
11381,11096,6135,11333,12490,9362
11382,17259,16031,3181,4239,6445
11383,4984,13025,12890,4638,5041
11384,1951,4373,13509,15102,5854
11385,16784,13892,16514,7309,9764
11386,16254,4279,2220,15797,5573
11387,10114,15506,17667,4376,10063
11388,8971,3964,16385,10171,13417
11389,16385,17288,13417,9661,3903
11390,9377,15123,2851,7119,7371
11391,1011,2949,16234,12575,2939
11392,12158,3964,16385,12159,13417
11393,17273,6627,7621,13619,14655
11394,16963,15724,13577,13957,11663
11395,15888,16092,16385,13417,3903
11396,2236,14055,15734,4847,12573
11397,13453,17103,11201,8344,12018
11398,16410,4728,10563,3300,10951
11399,14654,15530,10250,2012,2220
11400,5253,13193,12273,7564,15190
11401,6908,5310,6888,10122,3964
11402,5253,13193,12273,7564,15190
11403,16092,10456,7119,5123,9661
11404,1951,8967,8419,1138,7870
11405,10419,2208,10430,5370,13980
11406,17649,16853,9193,16695,16259
11407,5404,5027,232,3763,3278
11408,13145,12273,7564,8126,7602
11409,16268,4783,12694,1861,14557
11410,17649,16853,16695,16259,15140
11411,9824,1057,464,17485,10396
11412,16695,5352,9723,1008,3278
11413,11944,11945,12084,11416,2065
11414,6386,16853,3138,10377,9673
11415,15167,6300,7147,10769,4279
11416,14086,11944,11945,9370,9565
11417,16234,2368,5481,16853,9193
11418,1781,13509,7021,6268,15842
11419,16092,3193,12639,11342,12686
11420,16254,11453,9920,2220,7602
11421,15888,16092,16385,13417,7371
11422,518,1951,15102,5854,9838
11423,10951,11421,8982,17469,15986
11424,8892,8419,4428,11342,12686
11425,14006,12008,7012,10250,14371
11426,4373,1951,15102,5854,8897
11427,13509,10039,17377,5571,6268
11428,13317,7186,3660,16692,5419
11429,1951,4305,16019,4428,16487
11430,8471,879,2454,1685,7765
11431,13509,12942,1138,6268,4585
11432,11432,11550,16031,11620,17259
11433,8380,10114,17667,1686,1745
11434,15674,5242,11606,7727,14822
11435,14780,2922,13892,14837,9967
11436,8145,2840,9167,17478,2040
11437,6386,3138,10377,10351,9673
11438,14006,3809,10250,1138,2220
11439,4772,14136,12639,4428,11342
11440,16092,3138,11333,12490,15674
11441,6277,11269,5976,4943,13036
11442,13295,13509,16350,13630,11790
11443,12795,5253,16611,12273,11877
11444,2253,10732,13833,2463,17460
11445,12490,15674,5242,10377,14065
11446,10977,2375,14941,1138,17208
11447,6386,3138,6997,6496,10377
11448,8107,6966,2851,3768,6821
11449,12575,16963,2939,15724,13577
11450,17259,16031,3181,4239,6445
11451,521,17079,341,3616,4279
11452,3756,10188,13615,3556,8956
11453,12150,12596,16269,15506,17667
11454,13135,13614,16013,14256,10711
11455,16094,16013,9341,3723,1679
11456,1820,16611,4678,12822,16106
11457,17342,7621,2032,8665,13619
11458,6386,16092,3138,12490,15674
11459,16784,13892,4825,15697,10555
11460,12575,4261,13614,16789,13135
11461,12575,1951,2939,16846,6119
11462,5370,3160,9212,2739,14243
11463,13509,1102,6268,17034,14514
11464,4428,12686,9707,13519,890
11465,2829,10349,12941,2828,4428
11466,11333,12490,3763,14822,148
11467,232,8032,6928,3763,2294
11468,2436,3610,4509,4239,15791
11469,9280,16068,12552,9167,11991
11470,8967,6686,12051,4428,11342
11471,1611,1745,8661,16269,15506
11472,14780,2236,15734,3347,10589
11473,17649,9193,16695,15140,2831
11474,13509,5671,6268,12318,14514
11475,14431,13074,13849,1781,13198
11476,15877,3138,10377,9673,12079
11477,13509,6268,14514,5020,13858
11478,6386,3138,10377,15956,3456
11479,16853,13614,9193,13135,16259
11480,13257,16963,15724,2397,13577
11481,11333,2032,12490,8665,900
11482,997,6640,6298,11225,11722
11483,16943,11269,1753,4228,17103
11484,3134,3573,14671,5874,9360
11485,2530,15503,16676,12941,1969
11486,6145,14055,12573,12633,15734
11487,13509,1688,6268,16960,14514
11488,2288,4048,7496,16684,571
11489,6093,12575,13135,2939,13507
11490,12575,16789,4261,1951,13614
11491,6386,3138,16655,10377,8989
11492,14513,16125,6594,3540,3467
11493,4154,13453,11269,13615,16110
11494,15312,3763,148,1546,5381
11495,10769,15372,4951,10250,2220
11496,6886,6386,3138,7501,6590
11497,16092,12490,15674,5242,4545
11498,2104,1611,10114,15506,11387
11499,8665,12288,12558,7119,15674
11500,5404,3763,148,15632,5381
11501,11432,11333,14392,1784,15602
11502,16677,8463,6277,16992,16517
11503,9377,306,2851,7119,2403
11504,1833,7120,15482,10149,7119
11505,15888,16092,16385,14251,11389
11506,16092,937,11559,7856,7741
11507,2530,13812,16092,16676,1969
11508,9881,11298,16920,2912,12727
11509,3763,12694,148,12354,9060
11510,12273,7564,14822,14624,9899
11511,11096,5027,11333,2032,12490
11512,17273,15799,9615,1781,8892
11513,12575,13135,16789,6093,2939
11514,17342,3138,17377,10377,4428
11515,6268,6371,14514,5020,8833
11516,2712,12447,3895,13164,1048
11517,12738,14761,2859,2858,7091
11518,13509,5917,8232,6268,2828
11519,5873,11342,13543,16665,13519
11520,10769,11298,4318,9920,2220
11521,16254,7067,10250,2220,16920
11522,7021,15842,9853,4462,13455
11523,16092,4964,12649,12651,14392
11524,16830,7397,5327,3278,3000
11525,13509,14514,5020,14715,890
11526,1951,4373,15102,5854,4305
11527,7067,7147,9881,11298,14006
11528,16092,3138,12490,15674,5242
11529,5481,9881,7147,10122,2943
11530,11333,12490,3763,11606,14822
11531,14055,12573,4847,2236,15734
11532,13509,6268,14514,5020,3831
11533,17642,5481,746,743,724
11534,13135,1951,8892,15638,17472
11535,1833,16092,14411,6156,2851
11536,13963,6386,3763,8126,14973
11537,6386,9193,3138,6662,6252
11538,11576,4998,7654,7652,4981
11539,1833,2368,16092,2851,7119
11540,1781,5370,7021,11660,12607
11541,11096,6135,975,11333,12490
11542,1781,11543,14654,7021,15628
11543,11542,1781,5017,7021,6268
11544,2530,3802,16676,1969,17323
11545,16269,1611,10114,8380,15506
11546,6386,3138,15140,10377,9673
11547,13881,15258,8696,3684,15678
11548,9193,16853,17342,16259,15140
11549,1833,15273,15821,7849,12949
11550,17259,16031,3181,4239,6445
11551,6386,16092,3138,11333,12490
11552,4289,14392,1784,1100,9899
11553,9304,2512,10176,16949,17489
11554,13317,3145,7741,3660,11506
11555,12795,5404,14924,7152,12558
11556,12575,13614,13135,16789,6093
11557,13849,14431,13198,11475,3660
11558,14442,1951,15592,3660,16692
11559,16092,937,7856,11506,4026
11560,12602,3303,3530,3043,13633
11561,3890,2131,12996,1400,17602
11562,17145,2352,4428,11342,12686
11563,16220,9167,8380,16464,9086
11564,13509,9094,6268,14514,5020
11565,14032,9183,15455,1011,9753
11566,6386,9193,3138,15140,13955
11567,7067,10287,13145,10769,7602
11568,1833,7120,15482,10149,7119
11569,1833,7120,15482,10149,7119
11570,6386,12575,3138,306,2913
11571,16110,7351,1823,13411,10096
11572,1833,7111,1578,3657,9899
11573,6386,6886,3138,12142,7501
11574,15968,5404,7119,7371,13427
11575,6386,3138,10377,9673,14065
11576,13963,2851,5457,15796,4998
11577,9881,15372,14006,14371,4318
11578,15799,8892,16138,9615,15638
11579,6135,11096,11333,12490,14822
11580,3573,3134,10977,12332,11617
11581,5481,7147,9577,9328,7501
11582,13509,6268,17405,5036,16178
11583,1951,17217,3660,1138,13877
11584,10769,14654,15530,14371,2012
11585,16254,9881,6119,16920,14929
11586,7976,6277,2901,6251,3381
11587,16234,2368,16092,9577,7501
11588,7147,14006,13088,10305,6657
11589,995,16830,10407,16329,5732
11590,14591,10670,8380,10114,1611
11591,8967,15799,9615,1765,4428
11592,701,4964,12649,12651,9717
11593,13955,9341,4669,17565,14893
