,rec1,rec2,rec3,rec4,rec5
8158,13986,7706,13233,12890,14806
8159,15842,9853,6053,12626,6212
8160,15842,8159,13570,12551,13804
8161,14654,5732,15842,13570,5506
8162,15842,8159,13570,8160,13804
8163,9333,4521,4857,4305,6119
8164,15123,3100,5404,16830,3217
8165,2032,12490,8665,9204,3758
8166,9012,16424,16131,7346,12505
8167,5282,16504,14035,10273,6984
8168,10445,15638,11733,2966,11342
8169,3106,12490,900,7501,5242
8170,7067,5013,17119,15372,9472
8171,7176,16807,15318,10912,4017
8172,15638,16937,9147,14358,2966
8173,10769,249,2160,6119,9095
8174,3763,148,6584,5381,16726
8175,3132,15533,15775,9053,9496
8176,8665,5282,9204,11275,10273
8177,16138,1765,12686,8117,16665
8178,14136,12686,16665,9707,7084
8179,4475,10058,15526,3669,17701
8180,7067,14136,6518,10305,2980
8181,7067,15372,13088,11236,2675
8182,62,8464,6251,11196,3381
8183,10769,8173,15053,9095,4271
8184,2253,10732,17460,3280,2204
8185,7067,15372,13088,12150,10305
8186,1951,3936,10843,16487,9470
8187,2236,15734,12573,4847,1727
8188,4093,7976,16110,6251,8464
8189,13509,7004,6268,4795,14514
8190,1951,4305,16019,16487,16379
8191,13084,12849,12289,492,12277
8192,15066,1745,8285,10966,16941
8193,13955,9341,17565,14893,11170
8194,12795,232,3763,148,6584
8195,3024,3660,5571,17567,11145
8196,13334,12316,10502,8089,4428
8197,2602,3138,13291,10377,12079
8198,7597,6119,4428,15131,10234
8199,1951,11329,16692,7768,16379
8200,9193,15100,3138,11479,9673
8201,17273,15638,16983,13433,9147
8202,5253,15190,2841,15831,4246
8203,8209,14294,10732,7772,17460
8204,6386,3138,9673,12079,14065
8205,7067,15372,13088,10305,6657
8206,1951,11655,16487,9217,9470
8207,10769,6119,10234,2777,5623
8208,3660,296,7122,2952,16345
8209,14294,10732,7772,17460,233
8210,9377,8892,879,2454,1685
8211,4847,14055,2236,12573,15734
8212,1039,17273,15799,8892,9615
8213,7067,15372,3809,13088,6948
8214,7811,12923,6516,5637,5115
8215,7067,16963,10769,10304,8173
8216,7067,13145,15372,13088,10305
8217,10769,8173,9095,4428,4271
8218,14751,1138,4428,11903,3010
8219,7067,4323,15372,6293,12796
8220,9304,2512,11553,14237,10176
8221,2376,9722,10124,10555,7619
8222,1951,1781,7021,16487,9470
8223,12795,779,1985,2759,12079
8224,10769,10304,17326,11342,6742
8225,7147,13145,14371,16792,7602
8226,4847,14055,6424,16171,6922
8227,1951,15102,10001,16487,15770
8228,15506,2463,6849,7017,12150
8229,4093,10188,15258,3904,16962
8230,13892,3897,5186,7619,11242
8231,69,2053,17093,9458,9377
8232,13509,2829,6268,2828,14514
8233,10769,8173,9095,8089,4428
8234,4305,4772,5020,12865,6420
8235,13614,10711,9131,4395,8309
8236,6386,3138,10377,9673,14065
8237,6693,14442,2939,12836,4259
8238,9193,17649,14973,4595,11406
8239,8619,15363,16234,2368,9577
8240,2530,16789,17655,14950,16676
8241,9673,12079,11332,15154,16768
8242,4305,1161,16019,1250,11342
8243,6135,6386,8387,12694,16122
8244,1833,15482,7120,7119,7371
8245,14751,1138,4428,3010,14446
8246,15100,10377,11332,15154,11858
8247,6139,10234,5623,4008,17279
8248,10149,16504,10389,3230,3500
8249,3333,11103,9213,4089,6418
8250,12575,2939,3138,10079,6590
8251,9615,10201,13551,12686,16665
8252,13698,16493,1048,15162,15228
8253,4305,4772,9147,11790,8605
8254,10769,5571,1138,11145,4428
8255,12942,1138,4428,14377,3997
8256,170,11331,14796,4653,12015
8257,9167,16220,2016,4610,5010
8258,16202,9147,13083,16112,8605
8259,7067,15372,13088,10305,3721
8260,8449,7067,15372,13088,10305
8261,6386,3763,12694,13689,9673
8262,5034,148,4817,15227,11355
8263,10287,14851,17609,15271,4514
8264,4475,14876,10058,3431,3669
8265,12490,5391,148,12212,10483
8266,10769,3895,15674,12812,9179
8267,10769,2278,1138,4585,4428
8268,16234,9577,14088,3809,7501
8269,10769,6119,5571,1138,11145
8270,12490,7989,16611,354,11481
8271,13614,9213,7168,12996,6418
8272,15931,6445,5454,9087,8698
8273,16695,10769,15053,15674,11076
8274,1011,16234,13698,9577,5578
8275,6386,3138,6590,10377,2478
8276,9920,7057,17026,5838,6300
8277,2236,14055,8277,8279,8211
8278,2922,14780,3347,11435,10589
8279,13453,4943,1753,5976,3904
8280,13408,2021,12364,8013,17261
8281,4825,8277,15697,11883,8283
8282,7629,8937,9261,6463,15251
8283,2236,14055,8277,8279,8211
8284,9193,15100,2022,10377,12079
8285,9881,2752,7049,2220,16920
8286,4564,16504,11342,10996,5367
8287,4634,2463,7017,8769,14857
8288,11096,11333,12490,8265,4737
8289,10039,15638,9213,9147,16763
8290,15638,12034,16112,9707,8605
8291,8449,6386,3138,11816,14150
8292,9193,16203,15147,15873,11332
8293,1611,9426,6627,17288,14251
8294,2088,2087,15087,6300,11298
8295,1951,6611,16692,7768,9470
8296,10769,15053,15414,15674,240
8297,6886,6386,15100,12142,7501
8298,3181,16993,16403,6375,11633
8299,12575,13135,2939,8455,2752
8300,10769,1138,15053,4428,11342
8301,11096,6135,11333,12490,11499
8302,17273,11261,1781,15799,8042
8303,2376,9261,3507,6463,16464
8304,4428,4174,5808,3010,14446
8305,2110,12273,16120,15531,12053
8306,4001,2910,9324,9163,15442
8307,10836,8254,14640,1051,13537
8308,16220,9167,6632,2016,4610
8309,13135,13614,10711,17472,4611
8310,9079,9966,12332,8013,9510
8311,2530,16789,14191,16676,1969
8312,14319,5257,15824,14815,15631
8313,7067,13088,1480,6657,12727
8314,12694,11908,17141,12421,12109
8315,8063,15461,8781,13327,8720
8316,15625,10912,11173,13596,6559
8317,7271,5481,11305,9328,339
8318,2939,306,2913,16027,12828
8319,6268,14514,5020,17695,8897
8320,3767,16830,7397,1546,2991
8321,10769,16504,6742,5689,8979
8322,2939,12996,10377,11479,9673
8323,7067,16963,15724,13577,11103
8324,5822,15053,14789,15674,3228
8325,7067,15372,6850,13088,4796
8326,14071,4110,9510,14527,10756
8327,4394,1661,9632,9573,8423
8328,16830,7397,5327,3278,3217
8329,12490,12542,5242,16009,14638
8330,15227,12212,2243,2412,9080
8331,14071,16980,9510,14527,7857
8332,1833,16092,2851,7119,7371
8333,1011,18,475,3427,15253
8334,5404,15123,3100,16830,996
8335,12292,8470,8336,15842,9853
8336,8335,12292,8470,13121,13570
8337,7067,15372,6657,12727,5902
8338,10149,6119,16504,1099,13808
8339,6277,4943,11196,4952,1588
8340,14654,3895,1487,2778,5754
8341,10149,1138,8343,14100,6889
8342,12247,10149,1138,8343,8341
8343,12247,4694,8342,3815,8341
8344,4093,7976,16110,6251,8464
8345,2771,2101,13593,2938,10305
8346,16857,9881,16254,7147,2771
8347,13244,9289,13614,5481,13135
8348,10769,8173,9095,4428,4271
8349,4521,11453,6119,14598,15648
8350,4623,5071,15678,9510,14527
8351,15372,7012,2101,16655,4218
8352,7067,15372,1121,13088,1406
8353,6135,11333,12490,12694,6958
8354,8209,12575,1951,2939,306
8355,9193,16259,15140,16706,6662
8356,2036,11453,8355,15674,9476
8357,5352,3607,11412,14692,148
8358,10769,12332,15053,15674,2583
8359,2851,12079,2778,69,15560
8360,10039,15724,13577,17377,16763
8361,5976,13615,11201,11196,17065
8362,15482,10149,7111,7110,6889
8363,12441,8577,8957,8958,11886
8364,9053,1913,7058,17373,13931
8365,8989,8880,15154,11858,16122
8366,3138,2134,11788,15053,15460
8367,14615,9362,12212,6444,3476
8368,16853,16259,8355,16706,13417
8369,10149,8772,8718,6044,3230
8370,15638,11790,11342,16665,8605
8371,14751,15053,4428,2175,3010
8372,16403,3181,5640,4935,3174
8373,5481,9881,9328,7501,10250
8374,5253,2101,7564,15190,2841
8375,5282,16504,14035,6984,7312
8376,2036,10769,10149,15674,14100
8377,5344,7621,8663,12937,17701
8378,12490,12542,5242,16009,13658
8379,10445,17342,17377,7501,354
8380,10114,16269,8380,15506,1745
8381,16695,5391,3278,148,10
8382,13412,3763,1546,5381,12360
8383,5481,7147,9328,14371,7602
8384,8731,15785,6223,2999,14712
8385,7067,15372,6809,13088,10305
8386,17103,14966,11107,15330,15752
8387,2671,9383,6497,15479,15325
8388,16525,3766,6305,11106,14548
8389,11638,13210,5242,10491,12356
8390,16762,4728,10563,14654,11398
8391,10769,8173,7870,4428,3681
8392,1951,12575,2939,12686,16379
8393,3045,13088,10305,2482,4313
8394,16695,15243,16773,10,8396
8395,16695,15243,14754,6839,10
8396,15243,16773,8394,5831,12898
8397,15243,16773,7471,8394,9995
8398,16853,15140,16706,3278,6662
8399,10149,15842,13570,12607,8718
8400,1781,5549,7021,3969,6212
8401,13509,6268,5020,6598,8897
8402,1138,4428,10979,3010,14446
8403,14716,9163,15442,16392,9171
8404,10149,6119,16504,9179,5367
8405,9193,16853,16259,15140,16706
8406,1833,11432,16092,4120,1784
8407,9777,11890,10054,10056,7449
8408,10445,13475,17377,8151,14821
8409,14514,7661,17701,13519,6420
8410,6386,3138,3809,10377,9673
8411,9193,15100,3138,10377,9673
8412,13509,11261,6268,6801,11965
8413,10769,2036,15053,15674,15867
8414,12575,8058,1951,2939,11
8415,10149,5822,14789,8324,3228
8416,15100,14251,8126,148,14973
8417,2499,5034,4817,11355,1261
8418,15322,2052,17019,4395,6418
8419,9615,8042,12686,9707,16665
8420,9193,3663,17342,15638,9147
8421,9425,3507,16514,7309,15617
8422,7067,15372,7501,13088,10305
8423,9415,17103,4394,1661,9632
8424,4077,12087,9510,14527,16682
8425,6135,11333,12490,17219,12694
8426,2036,15674,2583,3793,14034
8427,6135,11333,12490,12694,6958
8428,9377,7017,12150,17355,3722
8429,9415,6112,4394,1661,9573
8430,17342,2032,12288,12542,3815
8431,16695,12983,15053,11076,10
8432,16385,6627,15321,17288,4116
8433,16092,3102,15221,14392,15602
8434,3946,15835,7388,14295,9908
8435,16525,14548,2207,7399,10032
8436,9193,3138,2022,12079,7030
8437,3138,13689,9673,7030,15154
8438,15638,9147,11790,2966,11342
8439,5404,3763,9680,3278,5381
8440,5253,13193,14624,14551,10566
8441,12795,232,11606,148,8174
8442,13963,7067,15372,8126,15733
8443,1833,10419,10951,6821,5734
8444,16695,10,148,8097,2175
8445,5027,5404,354,148,17701
8446,15482,7120,10951,7119,16027
8447,12575,2939,306,10711,13088
8448,4428,4411,3010,212,12522
8449,1611,17667,2463,9147,7017
8450,10769,15053,4367,223,240
8451,16963,10769,10304,11342,7661
8452,6386,3138,6348,9673,12079
8453,14123,7346,16993,6988,11119
8454,9377,9458,306,2851,9920
8455,9881,5838,6300,13145,16254
8456,8457,8459,7087,8458,14392
8457,16385,13417,7765,8456,17552
8458,16264,11453,14721,8522,15648
8459,15888,16092,13417,7119,7371
8460,2036,10149,15674,6889,12812
8461,637,5854,4305,16019,14446
8462,1951,13619,9054,7169,11393
8463,7976,10188,1243,1753,3904
8464,4093,7976,16110,6251,8464
8465,4428,10234,13543,16417,11519
8466,13408,14937,3684,8723,3562
8467,13536,234,12072,708,9798
8468,2036,10769,10149,15674,14100
8469,6988,4463,8811,6375,16270
8470,8335,12292,8336,14433,9870
8471,8471,879,1685,1686,14857
8472,10149,16504,8473,14034,10389
8473,8472,10149,4287,3030,10389
8474,8472,10149,16504,3030,8473
8475,320,1011,16234,15897,9577
8476,10419,8665,5282,9204,10273
8477,11261,1833,8665,16350,9204
8478,17286,14392,2343,13526,4048
8479,9660,15482,16385,5977,13417
8480,6809,16953,9147,7017,12150
8481,9777,15724,13577,10054,930
8482,16789,4373,8058,1951,15102
8483,15100,2022,5031,12079,14065
8484,17130,9147,11790,12714,11342
8485,1611,17667,11387,10063,6043
8486,14716,10605,2910,9324,11831
8487,12268,3160,2355,17701,6420
8488,2670,5288,1808,16749,6663
8489,10769,5571,1138,11145,17567
8490,15123,3763,9680,5381,12360
8491,11001,16504,8089,4428,5792
8492,5516,16395,3902,5354,14712
8493,10581,1689,15062,14644,16504
8494,3340,3763,16321,14973,9673
8495,15372,9144,10829,188,10644
8496,6139,10234,5623,4008,17279
8497,9327,9146,15442,9890,9171
8498,6655,11107,8063,16611,14791
8499,12795,5404,359,354,148
8500,16853,2253,16259,15140,16706
8501,15053,8126,148,16321,14973
8502,7152,15123,3100,5404,11179
8503,10977,8693,2712,3452,14376
8504,5344,17273,10430,5327,12734
8505,12273,8501,2794,14849,2793
8506,13963,15372,15379,8126,10305
8507,13145,10984,14006,4279,3284
8508,4623,8350,12273,7204,10882
8509,13619,16692,3660,4772,8064
8510,5974,12639,8590,8663,442
8511,9041,5020,15893,6598,8897
8512,12575,2939,13810,1871,4115
8513,4373,1951,15102,10663,904
8514,531,7090,3858,12169,14001
8515,9966,12985,6131,17261,3727
8516,10769,11453,5571,1138,11145
8517,1951,7186,4373,331,15102
8518,17191,7256,17671,5253,15190
8519,10977,8681,8680,7504,3174
8520,13244,3516,3809,7501,10131
8521,7152,11179,847,996,6401
8522,16264,11453,14721,8522,5571
8523,15638,1161,9147,16019,8130
8524,10769,1138,15674,14928,12812
8525,16963,10769,10304,7870,9095
8526,10769,160,10485,7411,1138
8527,7088,4428,3997,3010,14446
8528,10282,6829,9212,5206,15214
8529,13849,900,12777,12639,7299
8530,5983,10734,10738,5157,2359
8531,7501,3660,1487,5365,13827
8532,531,3858,14001,12169,17701
8533,15638,6811,11790,16665,8605
8534,15420,10912,6227,13596,16517
8535,13344,6611,3164,14205,642
8536,4093,7976,16110,6251,8464
8537,9261,6463,11991,10944,3014
8538,4449,4450,3937,13482,15606
8539,12639,3193,14485,8084,6328
8540,3763,3278,1546,5381,6861
8541,16069,5475,11382,17061,6594
8542,10122,17478,9289,11292,6888
8543,15476,17667,8661,16269,1611
8544,8680,15710,12686,9729,16665
8545,14721,8522,5571,6418,14435
8546,13408,15254,17103,6727,8013
8547,1611,1686,4376,8661,10063
8548,937,10410,9446,7241,13641
8549,8892,9615,15799,16138,8042
8550,12575,6093,16789,13135,2939
8551,10571,10572,2358,16266,2745
8552,1951,6627,14251,8126,7169
8553,7913,17617,16076,14387,8842
8554,6139,10234,5623,4008,17279
8555,5344,4475,8663,17701,9899
8556,13698,12100,9212,17695,7790
8557,4373,15102,1759,5854,16024
8558,12212,11911,3476,15469,6040
8559,13963,12273,8126,10073,15733
8560,16963,10769,10304,2052,17019
8561,10476,10769,10478,1138,15053
8562,10769,1138,15674,9270,12812
8563,830,10769,1138,15053,15674
8564,13093,3156,296,1916,10660
8565,10769,10149,16504,10389,6742
8566,3160,3496,2070,5589,846
8567,5253,13193,7564,15190,2841
8568,11432,5836,8570,8571,8569
8569,10977,14941,1553,8568,8570
8570,8693,12022,14376,14941,8568
8571,10977,3385,14941,3052,8568
8572,12022,3385,14941,8568,8570
8573,13509,16611,10430,6268,14514
8574,8126,148,16321,14973,12109
8575,7067,9182,15372,13088,10305
8576,10769,8173,15053,9095,4428
8577,12441,12126,5580,8957,8958
8578,11145,17567,11945,16504,9565
8579,2036,5571,17567,11145,15674
8580,3573,3134,8937,9360,6590
8581,7067,4074,15372,13088,10305
8582,3954,8126,148,14973,16321
8583,12795,11606,148,5381,6539
8584,12490,12542,5242,16009,14392
8585,7987,10886,16175,11280,10261
8586,1611,8380,15506,17667,1686
8587,9193,6386,2022,14065,11332
8588,3138,6590,10377,14065,11858
8589,15638,9147,11790,9707,8605
8590,4254,5481,2435,9328,14136
8591,9333,3830,9324,1877,12361
8592,15638,9147,15868,11342,12686
8593,10769,5571,1138,11145,17567
8594,1611,11665,16072,2857,4464
8595,14654,5988,15842,13570,5506
8596,10006,11804,16350,6268,2403
8597,7067,15372,12359,13088,10305
8598,16857,6632,3820,15530,6163
8599,4279,4318,16792,15797,16920
8600,6463,8600,6929,17003,8211
8601,1951,13551,12686,8605,9707
8602,10769,13638,6119,10190,10234
8603,15023,15845,1793,1267,3933
8604,3820,12100,2938,5586,240
8605,15638,2966,11342,12686,16112
8606,11362,15871,997,6298,11850
8607,10769,8173,9095,4428,4271
8608,5377,9261,17164,6463,8282
8609,3890,6119,12996,11479,12212
8610,17377,12288,12639,5242,6328
8611,16857,14926,15372,6754,13593
8612,9167,16220,11563,9086,16464
8613,4847,2236,14055,12573,6929
8614,10769,3922,15674,3921,1927
8615,12273,9093,1990,10628,12916
8616,5404,4075,148,15632,7574
8617,12575,4261,8058,2939,306
8618,9615,11037,11163,11237,12686
8619,14671,12490,12542,5242,16009
8620,13509,6268,2356,13519,6420
8621,15867,15674,5242,14034,8622
8622,16695,8621,12490,148,14822
8623,16695,12490,148,14822,8622
8624,16695,2036,15674,10,7471
8625,4466,6711,4679,9994,8626
8626,2712,4678,4466,1628,8625
8627,13432,11367,2865,7075,2279
8628,12573,15734,10261,1727,9351
8629,15442,1877,14638,17502,9158
8630,12490,5242,7727,148,14392
8631,12573,4847,2236,15734,8211
8632,17478,5310,6888,8542,10122
8633,232,148,6584,5381,8174
8634,12273,11988,8633,10628,12916
8635,13963,6632,11316,3177,2002
8636,3802,11544,4965,15550,5077
8637,4521,11756,16914,1877,12361
8638,8967,16008,6948,13519,7694
8639,7057,6300,13145,4279,9920
8640,17273,10419,15808,7557,16667
8641,8362,10149,15867,7111,7110
8642,10353,8642,10349,16324,7452
8643,9193,15100,2022,10377,9673
8644,5404,5027,8821,354,5282
8645,7452,10349,16483,2829,16324
8646,4428,4174,3010,14446,1841
8647,724,11506,5702,9480,5166
8648,11807,16449,3180,11348,1745
8649,13882,8621,12720,57,5263
8650,13509,5878,6268,5020,13519
8651,10445,17342,17377,9208,8833
8652,10349,2829,16483,7452,16324
8653,7452,16324,16483,10349,2829
8654,937,7672,7241,7592,2676
8655,4466,4428,4679,9994,3010
8656,4475,16673,7514,10058,15526
8657,1243,1753,3904,2901,16807
8658,9193,13164,12542,13593,4389
8659,13955,9341,4669,17565,14893
8660,10769,8173,9095,4428,4271
8661,10114,16269,8380,15506,1745
8662,13408,14937,3684,8466,10124
8663,5344,10058,12639,2789,3669
8664,11261,8386,6829,10249,4428
8665,12558,16350,9204,10273,4185
8666,7067,15372,16746,231,13088
8667,12299,5360,12267,16977,1308
8668,17449,15638,1161,9147,16019
8669,5854,4305,16019,12681,14446
8670,3908,10222,11026,11338,7560
8671,4373,1951,15102,14514,5020
8672,17021,10612,3117,9053,16619
8673,14442,1660,16692,1765,1665
8674,14940,1417,12102,12443,13383
8675,17166,17667,16918,11237,15952
8676,16238,9280,8696,17648,14899
8677,13963,8126,5224,14545,15733
8678,13233,10316,14882,14806,2636
8679,8681,8680,8682,7452,16483
8680,8680,8682,13509,6268,8679
8681,8680,8682,13509,6268,8679
8682,8680,8681,13509,6268,8679
8683,17262,17263,5841,16125,11620
8684,7067,2110,12405,5513,7140
8685,12490,12542,4389,5242,16009
8686,5510,12251,9464,852,14562
8687,5988,15842,2822,3157,12484
8688,12008,7012,9144,10829,2101
8689,9193,16642,6966,12288,12079
8690,16963,15724,13577,5031,9213
8691,16234,14449,3964,16385,16328
8692,15842,14446,1657,13485,14956
8693,11876,14376,16765,1865,2352
8694,5404,16695,10,5496,295
8695,5292,7602,7057,7324,13661
8696,9280,3684,15678,14071,14899
8697,12516,12515,12517,9147,17076
8698,15931,5454,9087,3452,12698
8699,9499,13233,4638,5041,4612
8700,7067,15372,13088,11830,10305
8701,16784,11152,15697,10555,11883
8702,10769,8173,9095,10142,4428
8703,16264,10769,11453,14721,8522
8704,10026,14966,11756,15752,15016
8705,6886,15100,3138,2022,12142
8706,15372,4772,4611,1291,13088
8707,2623,240,5468,15214,1078
8708,13509,6268,14514,5020,12828
8709,724,16234,9577,7501,1048
8710,16796,7870,1138,4428,11342
8711,12573,2236,4847,9655,1727
8712,7067,13088,14159,10305,12727
8713,13295,4564,10879,11790,11342
8714,3024,2623,4428,4008,3962
8715,4847,2236,14055,12573,15734
8716,16120,14965,12053,6081,4856
8717,10123,12273,14965,8174,10964
8718,10149,7111,10389,11808,15175
8719,5404,5027,354,4108,11778
8720,8063,12490,5391,12694,148
8721,7067,15372,8034,13088,10305
8722,7706,13025,5041,14806,3579
8723,13408,3684,14937,15678,12306
8724,15734,4847,2236,15834,2508
8725,8727,8726,11678,1781,11285
8726,8727,16324,7452,2829,10349
8727,8726,2829,16483,10349,8725
8728,10769,8173,9095,4271,3681
8729,4964,12649,12651,14911,14910
8730,10769,6119,5571,1138,11145
8731,8693,3181,16125,10886,3174
8732,8734,8733,2988,10020,4048
8733,16092,8734,8732,14392,15602
8734,16092,8733,14392,15602,13774
8735,2840,6632,16784,9722,11316
8736,3983,14330,12164,7267,9053
8737,4564,2277,11342,13431,10996
8738,4564,11342,8189,10996,16726
8739,4564,11342,10902,17203,10996
8740,14907,5253,15190,2841,9232
8741,16,12676,7501,15867,11587
8742,14348,724,7501,3660,3149
8743,7067,15372,13088,10305,689
8744,1833,12447,7111,7110,7123
8745,13957,9622,14655,16019,8130
8746,8449,11387,16941,5966,7017
8747,14751,1138,4428,3010,14446
8748,5976,7976,8464,8956,1848
8749,12490,12542,15053,5242,16009
8750,1833,10419,8665,3193,16350
8751,7067,15372,13088,10305,6657
8752,8937,6632,16220,11316,3486
8753,2208,704,7021,15842,9853
8754,724,10769,15053,15674,12812
8755,15734,4847,2236,3946,7619
8756,3458,9458,9377,306,2851
8757,4450,14654,3809,15842,2151
8758,10445,4305,4772,11733,2966
8759,2236,14673,15734,12573,14136
8760,10769,14654,3895,1138,16504
8761,9193,16853,16259,15140,16706
8762,8967,13145,14006,15876,16920
8763,8645,11285,10791,15386,14739
8764,6386,3138,10377,9673,14065
8765,4428,3010,14446,2148,4273
8766,15799,9615,8892,16138,10361
8767,6908,11401,13145,14371,2220
8768,10769,9094,8173,9095,4428
8769,15322,17019,6418,13575,13733
8770,14654,3895,8333,14392,6734
8771,2368,1833,12620,7119,7371
8772,10149,4023,13570,8718,11090
